Comunidade,Tamanho,Densidade,Densidade Espacial,Fator escolha,Lat,Lon,Porcentagem Crimes,Porcentagem Armas,Porcentagem Horarios,Areas,Subareas
42,495,0.0133771736386896,69.3101879302022,458.9513373419,33.7815127272728,-118.262003636363,"{'crime sexual': 0.006, 'roubo': 0.42, 'agressao leve': 0.182, 'vandalismo': 0.238, 'agressao grave': 0.139, 'homicidio': 0.01, 'golpes': 0.004}","{'Indefinido': 0.584, 'força fisica e ameacas': 0.196, 'objetos cortantes': 0.044, 'armas de fogo': 0.081, 'outros': 0.046, 'objetos contundentes': 0.024, 'armas de fogo automaticas': 0.006, 'armas de fogo semiautomaticas': 0.014, 'explosivos e substancias quimicas': 0.004}","{'Manha': 0.17, 'Tarde': 0.301, 'Noite': 0.366, 'Madrugada': 0.164}",{'Harbor'},"{513, 514, 515, 516, 517, 518, 519, 521, 522, 523, 524, 525, 526, 527, 528, 529, 532}"
43,2,0.774081822068172,0,0,34.296,-118.5502,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Devonshire'},{1703}
44,817,0.0196239083777565,90.3738814014868,1448.94032375421,34.0960118727052,-118.326926682987,"{'roubo': 0.479, 'crime sexual': 0.02, 'agressao grave': 0.118, 'vandalismo': 0.206, 'agressao leve': 0.17, 'sequestro': 0.002, 'golpes': 0.006}","{'Indefinido': 0.535, 'força fisica e ameacas': 0.231, 'armas de fogo semiautomaticas': 0.007, 'outros': 0.106, 'armas de fogo': 0.034, 'objetos contundentes': 0.033, 'objetos cortantes': 0.042, 'explosivos e substancias quimicas': 0.01, 'armas de fogo automaticas': 0.001}","{'Manha': 0.187, 'Tarde': 0.289, 'Noite': 0.334, 'Madrugada': 0.19}","{'Wilshire', 'Hollywood', 'Olympic'}","{676, 677, 646, 647, 645, 719, 656, 2001, 626, 627, 628, 663, 665, 666, 667, 636, 637, 638}"
45,14,0.115686635368463,278.206547986641,450.586912636692,34.2012785714286,-118.629357142857,"{'roubo': 0.714, 'agressao leve': 0.214, 'vandalismo': 0.071}","{'Indefinido': 0.714, 'outros': 0.214, 'força fisica e ameacas': 0.071}","{'Manha': 0.071, 'Tarde': 0.286, 'Noite': 0.286, 'Madrugada': 0.357}",{'Topanga'},{2133}
46,415,0.0266307479522631,115.282666634266,1274.07640993679,33.9893775903614,-118.307640722892,"{'roubo': 0.424, 'crime sexual': 0.019, 'agressao leve': 0.169, 'vandalismo': 0.186, 'agressao grave': 0.198, 'sequestro': 0.002, 'golpes': 0.002}","{'Indefinido': 0.443, 'força fisica e ameacas': 0.251, 'objetos contundentes': 0.027, 'armas de fogo': 0.116, 'outros': 0.077, 'objetos cortantes': 0.039, 'armas de fogo semiautomaticas': 0.027, 'armas de fogo automaticas': 0.01, 'explosivos e substancias quimicas': 0.012}","{'Manha': 0.224, 'Tarde': 0.318, 'Noite': 0.301, 'Madrugada': 0.157}",{'77th Street'},"{1211, 1232, 1233, 1203, 1235, 1205, 1239, 1245, 1242, 1243, 1213, 1215}"
47,77,0.0715361479462621,143.507430898628,790.479598227724,34.2837051948052,-118.408876623377,"{'vandalismo': 0.104, 'roubo': 0.558, 'agressao grave': 0.208, 'agressao leve': 0.104, 'homicidio': 0.013, 'golpes': 0.013}","{'Indefinido': 0.545, 'outros': 0.104, 'armas de fogo': 0.13, 'força fisica e ameacas': 0.117, 'objetos cortantes': 0.026, 'armas de fogo semiautomaticas': 0.039, 'objetos contundentes': 0.026, 'explosivos e substancias quimicas': 0.013}","{'Manha': 0.195, 'Tarde': 0.299, 'Noite': 0.312, 'Madrugada': 0.195}","{'Mission', 'Foothill'}","{1601, 1602, 1613, 1919}"
48,14,0.443246280498896,0,0,34.1325,-118.3974,"{'crime sexual': 0.143, 'roubo': 0.5, 'agressao grave': 0.071, 'agressao leve': 0.143, 'vandalismo': 0.071, 'homicidio': 0.071}","{'força fisica e ameacas': 0.286, 'Indefinido': 0.571, 'armas de fogo': 0.143}","{'Manha': 0.214, 'Tarde': 0.429, 'Noite': 0.357, 'Madrugada': 0.0}",{'N Hollywood'},{1591}
49,73,0.144275672642973,291.744545386305,3072.68975836352,33.7905260273973,-118.278997260274,"{'roubo': 0.603, 'agressao leve': 0.164, 'vandalismo': 0.123, 'golpes': 0.027, 'agressao grave': 0.082}","{'Indefinido': 0.671, 'força fisica e ameacas': 0.178, 'objetos cortantes': 0.027, 'outros': 0.068, 'armas de fogo': 0.055}","{'Manha': 0.123, 'Tarde': 0.342, 'Noite': 0.219, 'Madrugada': 0.315}",{'Harbor'},"{513, 514, 515, 532, 503}"
50,47,0.0694090947485231,197.034249754047,642.770538764493,34.0851829787234,-118.189770212766,"{'roubo': 0.468, 'vandalismo': 0.191, 'agressao leve': 0.213, 'agressao grave': 0.085, 'golpes': 0.021, 'homicidio': 0.021}","{'Indefinido': 0.638, 'outros': 0.085, 'força fisica e ameacas': 0.213, 'armas de fogo semiautomaticas': 0.021, 'armas de fogo': 0.043}","{'Manha': 0.149, 'Tarde': 0.319, 'Noite': 0.319, 'Madrugada': 0.213}",{'Hollenbeck'},"{417, 427, 407}"
51,237,0.0411820761600317,151.312834250711,1476.83626939242,34.0183772151899,-118.351631223629,"{'roubo': 0.388, 'agressao leve': 0.215, 'agressao grave': 0.143, 'vandalismo': 0.207, 'crime sexual': 0.025, 'homicidio': 0.004, 'golpes': 0.013, 'sequestro': 0.004}","{'Indefinido': 0.506, 'força fisica e ameacas': 0.249, 'outros': 0.076, 'armas de fogo': 0.076, 'objetos cortantes': 0.03, 'armas de fogo semiautomaticas': 0.025, 'armas de fogo automaticas': 0.017, 'objetos contundentes': 0.017, 'explosivos e substancias quimicas': 0.004}","{'Manha': 0.186, 'Tarde': 0.329, 'Noite': 0.376, 'Madrugada': 0.11}",{'Southwest'},"{321, 391, 361, 362, 363, 331, 341, 343, 312, 351}"
52,41,0.16592767642617,287.874799355541,1958.42225890731,34.1155219512195,-118.246509756098,"{'crime sexual': 0.195, 'roubo': 0.415, 'vandalismo': 0.146, 'agressao leve': 0.195, 'golpes': 0.049}","{'Indefinido': 0.683, 'força fisica e ameacas': 0.22, 'outros': 0.098}","{'Manha': 0.195, 'Tarde': 0.39, 'Noite': 0.244, 'Madrugada': 0.171}",{'Northeast'},"{1124, 1134}"
53,56,0.0772612103305876,218.498045176711,945.359711812325,34.2301803571429,-118.590494642857,"{'agressao grave': 0.107, 'roubo': 0.482, 'agressao leve': 0.196, 'vandalismo': 0.179, 'crime sexual': 0.036}","{'força fisica e ameacas': 0.214, 'Indefinido': 0.589, 'outros': 0.089, 'objetos cortantes': 0.054, 'armas de fogo': 0.036, 'objetos contundentes': 0.018}","{'Manha': 0.143, 'Tarde': 0.339, 'Noite': 0.339, 'Madrugada': 0.179}","{'Devonshire', 'Topanga'}","{1781, 2105, 2106, 2107, 1791}"
54,407,0.0199270999920956,102.553452693726,831.742312889549,34.0462545454546,-118.462325552826,"{'roubo': 0.617, 'agressao leve': 0.147, 'vandalismo': 0.17, 'crime sexual': 0.02, 'agressao grave': 0.042, 'golpes': 0.005}","{'Indefinido': 0.752, 'força fisica e ameacas': 0.162, 'objetos cortantes': 0.02, 'armas de fogo semiautomaticas': 0.002, 'explosivos e substancias quimicas': 0.005, 'outros': 0.052, 'objetos contundentes': 0.005, 'armas de fogo': 0.002}","{'Manha': 0.179, 'Tarde': 0.364, 'Noite': 0.305, 'Madrugada': 0.152}",{'West LA'},"{832, 841, 842, 881, 851, 852, 853, 826, 827, 831}"
55,528,0.051616531626219,123.599737014402,3368.52897986682,34.0611204545454,-118.240424810606,"{'roubo': 0.438, 'agressao grave': 0.102, 'crime sexual': 0.025, 'agressao leve': 0.231, 'vandalismo': 0.199, 'golpes': 0.006}","{'Indefinido': 0.547, 'outros': 0.108, 'força fisica e ameacas': 0.222, 'objetos contundentes': 0.027, 'armas de fogo': 0.032, 'objetos cortantes': 0.047, 'explosivos e substancias quimicas': 0.013, 'armas de fogo semiautomaticas': 0.002, 'armas de fogo automaticas': 0.002}","{'Manha': 0.237, 'Tarde': 0.32, 'Noite': 0.294, 'Madrugada': 0.15}","{'Central', 'Northeast', 'Rampart'}","{101, 105, 1195, 111, 112, 239, 118, 119, 121, 122, 219}"
56,173,0.0419199255098198,123.68248872673,896.963603572803,34.0619421965318,-118.36165433526,"{'roubo': 0.647, 'vandalismo': 0.133, 'agressao grave': 0.092, 'agressao leve': 0.11, 'golpes': 0.012, 'crime sexual': 0.006}","{'Indefinido': 0.688, 'outros': 0.058, 'força fisica e ameacas': 0.139, 'objetos cortantes': 0.029, 'objetos contundentes': 0.04, 'explosivos e substancias quimicas': 0.023, 'armas de fogo': 0.023}","{'Manha': 0.225, 'Tarde': 0.393, 'Noite': 0.306, 'Madrugada': 0.075}",{'Wilshire'},"{742, 743, 745, 752, 753, 755, 732, 733, 734}"
57,349,0.0198834085139214,89.1437541065102,618.59610609814,34.0357429799427,-118.441710315186,"{'roubo': 0.653, 'agressao leve': 0.138, 'vandalismo': 0.132, 'agressao grave': 0.043, 'sequestro': 0.003, 'golpes': 0.006, 'crime sexual': 0.026}","{'Indefinido': 0.67, 'força fisica e ameacas': 0.189, 'outros': 0.077, 'objetos cortantes': 0.023, 'objetos contundentes': 0.017, 'armas de fogo automaticas': 0.009, 'explosivos e substancias quimicas': 0.006, 'armas de fogo': 0.006, 'armas de fogo semiautomaticas': 0.003}","{'Manha': 0.155, 'Tarde': 0.378, 'Noite': 0.335, 'Madrugada': 0.132}","{'West LA', 'Pacific'}","{835, 881, 882, 883, 884, 853, 885, 854, 1401, 1402, 891, 892, 893}"
58,656,0.0167194406268304,95.3615633347488,1045.92114954463,34.0218667682926,-118.277230335366,"{'roubo': 0.532, 'crime sexual': 0.035, 'agressao leve': 0.136, 'vandalismo': 0.172, 'agressao grave': 0.114, 'homicidio': 0.005, 'sequestro': 0.006}","{'Indefinido': 0.587, 'força fisica e ameacas': 0.215, 'objetos contundentes': 0.023, 'outros': 0.052, 'armas de fogo': 0.052, 'armas de fogo semiautomaticas': 0.024, 'objetos cortantes': 0.035, 'explosivos e substancias quimicas': 0.008, 'armas de fogo automaticas': 0.005}","{'Manha': 0.198, 'Tarde': 0.354, 'Noite': 0.306, 'Madrugada': 0.142}","{'Southwest', 'Newton'}","{1311, 358, 327, 328, 1321, 1351, 329, 359, 1354, 338, 1331, 308, 378, 1341, 1342, 319}"
59,503,0.0154842773238586,83.8521897319973,653.090451691595,34.1823361829026,-118.446350497018,"{'roubo': 0.497, 'vandalismo': 0.191, 'agressao leve': 0.201, 'golpes': 0.008, 'agressao grave': 0.093, 'crime sexual': 0.008, 'sequestro': 0.002}","{'Indefinido': 0.612, 'força fisica e ameacas': 0.199, 'armas de fogo': 0.018, 'objetos contundentes': 0.034, 'objetos cortantes': 0.032, 'outros': 0.093, 'armas de fogo automaticas': 0.004, 'explosivos e substancias quimicas': 0.006, 'armas de fogo semiautomaticas': 0.002}","{'Manha': 0.199, 'Tarde': 0.334, 'Noite': 0.314, 'Madrugada': 0.153}",{'Van Nuys'},"{932, 933, 955, 935, 936, 937, 938, 941, 942, 943, 946, 915, 948, 916, 952, 923, 926}"
60,81,0.0807295147064094,182.394560394045,1192.69457200171,34.2125197530865,-118.388607407407,"{'crime sexual': 0.049, 'roubo': 0.247, 'agressao grave': 0.111, 'vandalismo': 0.309, 'agressao leve': 0.284}","{'outros': 0.049, 'objetos cortantes': 0.037, 'objetos contundentes': 0.074, 'Indefinido': 0.469, 'força fisica e ameacas': 0.296, 'armas de fogo': 0.062, 'armas de fogo semiautomaticas': 0.012}","{'Manha': 0.111, 'Tarde': 0.272, 'Noite': 0.444, 'Madrugada': 0.173}","{'Foothill', 'N Hollywood'}","{1504, 1505, 1684, 1685}"
61,305,0.0246440918655195,111.165865356589,835.572448438113,34.2276852459016,-118.467965245902,"{'vandalismo': 0.174, 'roubo': 0.452, 'agressao leve': 0.187, 'crime sexual': 0.013, 'agressao grave': 0.167, 'golpes': 0.003, 'homicidio': 0.003}","{'Indefinido': 0.521, 'força fisica e ameacas': 0.21, 'armas de fogo automaticas': 0.01, 'objetos contundentes': 0.046, 'armas de fogo': 0.066, 'outros': 0.052, 'objetos cortantes': 0.069, 'explosivos e substancias quimicas': 0.003, 'armas de fogo semiautomaticas': 0.023}","{'Manha': 0.174, 'Tarde': 0.341, 'Noite': 0.305, 'Madrugada': 0.18}","{'Mission', 'Van Nuys', 'West Valley', 'Devonshire'}","{901, 1798, 1991, 1799, 1993, 1961, 1962, 904, 1009, 1971, 1972, 1779, 1981, 1982, 1983}"
62,264,0.0253622525997923,113.80983755626,762.029095989002,34.1746136363637,-118.536115530303,"{'roubo': 0.617, 'agressao leve': 0.125, 'vandalismo': 0.144, 'agressao grave': 0.08, 'crime sexual': 0.027, 'golpes': 0.004, 'sequestro': 0.004}","{'Indefinido': 0.697, 'força fisica e ameacas': 0.163, 'outros': 0.057, 'armas de fogo': 0.03, 'explosivos e substancias quimicas': 0.008, 'objetos cortantes': 0.027, 'objetos contundentes': 0.008, 'armas de fogo semiautomaticas': 0.011}","{'Manha': 0.159, 'Tarde': 0.348, 'Noite': 0.318, 'Madrugada': 0.174}",{'West Valley'},"{1063, 1033, 1034, 1041, 1043, 1044, 1045, 1075}"
63,11,0.199927322140604,453.333904187933,996.972168498223,34.3072,-118.442936363636,"{'crime sexual': 0.091, 'roubo': 0.273, 'agressao leve': 0.182, 'vandalismo': 0.182, 'agressao grave': 0.273}","{'força fisica e ameacas': 0.364, 'Indefinido': 0.182, 'armas de fogo': 0.182, 'explosivos e substancias quimicas': 0.091, 'outros': 0.091, 'armas de fogo semiautomaticas': 0.091}","{'Manha': 0.091, 'Tarde': 0.0, 'Noite': 0.545, 'Madrugada': 0.364}",{'Mission'},{1916}
64,49,0.227178595709968,472.131069355121,5255.64559302996,33.869112244898,-118.285410204082,"{'roubo': 0.714, 'agressao leve': 0.122, 'vandalismo': 0.122, 'agressao grave': 0.041}","{'Indefinido': 0.755, 'força fisica e ameacas': 0.102, 'armas de fogo': 0.061, 'outros': 0.061, 'explosivos e substancias quimicas': 0.02}","{'Manha': 0.286, 'Tarde': 0.327, 'Noite': 0.224, 'Madrugada': 0.163}",{'Harbor'},{501}
65,54,0.0474315186169431,166.301810536979,425.949160815869,33.9936981481481,-118.412677777778,"{'agressao leve': 0.093, 'vandalismo': 0.185, 'roubo': 0.519, 'golpes': 0.037, 'crime sexual': 0.019, 'agressao grave': 0.148}","{'força fisica e ameacas': 0.222, 'Indefinido': 0.537, 'explosivos e substancias quimicas': 0.019, 'armas de fogo': 0.056, 'outros': 0.111, 'armas de fogo automaticas': 0.019, 'armas de fogo semiautomaticas': 0.037}","{'Manha': 0.167, 'Tarde': 0.259, 'Noite': 0.296, 'Madrugada': 0.278}",{'Pacific'},"{1456, 1457, 1458, 1459, 1465, 1468}"
66,329,0.0704409163773624,209.652964453282,4858.72034237821,34.05253556231,-118.243919148936,"{'crime sexual': 0.036, 'roubo': 0.337, 'agressao leve': 0.213, 'agressao grave': 0.085, 'vandalismo': 0.319, 'sequestro': 0.006, 'golpes': 0.003}","{'força fisica e ameacas': 0.225, 'Indefinido': 0.556, 'outros': 0.134, 'objetos cortantes': 0.033, 'explosivos e substancias quimicas': 0.009, 'objetos contundentes': 0.03, 'armas de fogo automaticas': 0.006, 'armas de fogo semiautomaticas': 0.003, 'armas de fogo': 0.003}","{'Manha': 0.237, 'Tarde': 0.225, 'Noite': 0.398, 'Madrugada': 0.14}",{'Central'},"{128, 129, 132, 133, 135, 138, 142, 112, 122, 123, 124, 127}"
67,280,0.111897542224036,244.880146413677,7672.41622648275,33.9879567857143,-118.472060714286,"{'vandalismo': 0.121, 'agressao leve': 0.254, 'roubo': 0.443, 'agressao grave': 0.161, 'golpes': 0.007, 'crime sexual': 0.014}","{'Indefinido': 0.507, 'força fisica e ameacas': 0.318, 'outros': 0.061, 'armas de fogo': 0.007, 'objetos cortantes': 0.057, 'armas de fogo semiautomaticas': 0.018, 'explosivos e substancias quimicas': 0.014, 'objetos contundentes': 0.014, 'armas de fogo automaticas': 0.004}","{'Manha': 0.15, 'Tarde': 0.389, 'Noite': 0.368, 'Madrugada': 0.093}",{'Pacific'},"{1441, 1411, 1412, 1413, 1414, 1400, 1431, 1432}"
68,67,0.103625509125333,214.13194692573,1486.69864535189,33.9578820895523,-118.397373134328,"{'roubo': 0.642, 'agressao grave': 0.045, 'agressao leve': 0.179, 'vandalismo': 0.104, 'sequestro': 0.015, 'golpes': 0.015}","{'Indefinido': 0.612, 'objetos cortantes': 0.09, 'outros': 0.06, 'força fisica e ameacas': 0.209, 'armas de fogo semiautomaticas': 0.03}","{'Manha': 0.313, 'Tarde': 0.343, 'Noite': 0.239, 'Madrugada': 0.104}",{'Pacific'},"{1476, 1477, 1485, 1486, 1487, 1495}"
69,21,0.178032371858698,315.250907619881,1178.62220309767,34.1575476190476,-118.491047619048,"{'vandalismo': 0.19, 'roubo': 0.571, 'agressao grave': 0.095, 'crime sexual': 0.048, 'agressao leve': 0.095}","{'Indefinido': 0.667, 'objetos cortantes': 0.143, 'outros': 0.095, 'força fisica e ameacas': 0.048, 'objetos contundentes': 0.048}","{'Manha': 0.381, 'Tarde': 0.286, 'Noite': 0.333, 'Madrugada': 0.0}",{'West Valley'},"{1088, 1078}"
70,371,0.0414317388695446,142.700243498101,2193.47043256172,34.0635420485175,-118.308538005391,"{'roubo': 0.539, 'vandalismo': 0.124, 'crime sexual': 0.038, 'agressao leve': 0.178, 'agressao grave': 0.113, 'golpes': 0.005, 'sequestro': 0.003}","{'Indefinido': 0.588, 'objetos cortantes': 0.046, 'outros': 0.057, 'força fisica e ameacas': 0.235, 'armas de fogo': 0.024, 'armas de fogo automaticas': 0.003, 'explosivos e substancias quimicas': 0.022, 'armas de fogo semiautomaticas': 0.008, 'objetos contundentes': 0.019}","{'Manha': 0.186, 'Tarde': 0.286, 'Noite': 0.358, 'Madrugada': 0.17}",{'Olympic'},"{2021, 2022, 2023, 2024, 2031, 2033, 2034, 2042, 2011, 2044, 2013, 2014}"
71,20,0.191753870860381,433.321726757345,1661.8223686725,33.851435,-118.29172,"{'agressao leve': 0.15, 'vandalismo': 0.15, 'roubo': 0.65, 'golpes': 0.05}","{'força fisica e ameacas': 0.1, 'Indefinido': 0.8, 'outros': 0.1}","{'Manha': 0.1, 'Tarde': 0.4, 'Noite': 0.3, 'Madrugada': 0.2}",{'Harbor'},{505}
72,407,0.0487756941885215,156.677354801093,3110.31302482615,34.1010196560197,-118.309397051597,"{'crime sexual': 0.012, 'roubo': 0.538, 'agressao leve': 0.187, 'agressao grave': 0.096, 'vandalismo': 0.162, 'golpes': 0.005}","{'força fisica e ameacas': 0.206, 'Indefinido': 0.553, 'outros': 0.125, 'armas de fogo automaticas': 0.002, 'armas de fogo': 0.022, 'objetos cortantes': 0.047, 'objetos contundentes': 0.029, 'explosivos e substancias quimicas': 0.01, 'armas de fogo semiautomaticas': 0.005}","{'Manha': 0.216, 'Tarde': 0.329, 'Noite': 0.305, 'Madrugada': 0.15}","{'Hollywood', 'Northeast'}","{1153, 647, 648, 649, 1151, 659, 629, 1141, 667, 668, 637, 638, 639}"
73,9,0.128534622902348,292.42786545364,338.283948709999,33.9693222222222,-118.377555555556,"{'roubo': 0.444, 'vandalismo': 0.444, 'crime sexual': 0.111}","{'Indefinido': 0.778, 'armas de fogo semiautomaticas': 0.111, 'força fisica e ameacas': 0.111}","{'Manha': 0.222, 'Tarde': 0.333, 'Noite': 0.222, 'Madrugada': 0.222}",{'Pacific'},"{1467, 1479}"
74,34,0.250960444367235,434.518422549675,3707.59583789975,34.3020470588235,-118.475923529412,"{'crime sexual': 0.088, 'roubo': 0.206, 'agressao leve': 0.559, 'agressao grave': 0.088, 'vandalismo': 0.059}","{'força fisica e ameacas': 0.647, 'Indefinido': 0.294, 'outros': 0.059}","{'Manha': 0.382, 'Tarde': 0.176, 'Noite': 0.118, 'Madrugada': 0.324}",{'Mission'},"{1921, 1911}"
75,376,0.022106212051673,77.5059399159258,644.224391385176,33.9926507978724,-118.454410638298,"{'roubo': 0.527, 'agressao leve': 0.141, 'vandalismo': 0.173, 'agressao grave': 0.122, 'crime sexual': 0.035, 'golpes': 0.003}","{'Indefinido': 0.574, 'outros': 0.133, 'força fisica e ameacas': 0.176, 'armas de fogo semiautomaticas': 0.013, 'objetos contundentes': 0.04, 'armas de fogo automaticas': 0.008, 'armas de fogo': 0.008, 'objetos cortantes': 0.037, 'explosivos e substancias quimicas': 0.011}","{'Manha': 0.194, 'Tarde': 0.319, 'Noite': 0.348, 'Madrugada': 0.138}",{'Pacific'},"{1441, 1443, 1444, 1414, 1415, 1453, 1454, 1432, 1433}"
76,157,0.0390006283654845,119.692807288032,732.890867124746,34.0303108280255,-118.200712101911,"{'roubo': 0.414, 'agressao leve': 0.242, 'agressao grave': 0.096, 'golpes': 0.019, 'vandalismo': 0.217, 'crime sexual': 0.013}","{'Indefinido': 0.573, 'força fisica e ameacas': 0.242, 'armas de fogo': 0.057, 'objetos contundentes': 0.013, 'armas de fogo semiautomaticas': 0.013, 'objetos cortantes': 0.019, 'outros': 0.076, 'explosivos e substancias quimicas': 0.006}","{'Manha': 0.166, 'Tarde': 0.363, 'Noite': 0.325, 'Madrugada': 0.146}",{'Hollenbeck'},"{465, 467, 468, 469, 477, 478, 479}"
77,264,0.0368958264445385,111.18442297953,1082.99166982747,34.0399662878788,-118.233966287879,"{'vandalismo': 0.163, 'roubo': 0.655, 'agressao leve': 0.08, 'agressao grave': 0.068, 'golpes': 0.008, 'crime sexual': 0.019, 'homicidio': 0.004, 'sequestro': 0.004}","{'Indefinido': 0.754, 'outros': 0.08, 'força fisica e ameacas': 0.091, 'objetos cortantes': 0.019, 'armas de fogo semiautomaticas': 0.011, 'explosivos e substancias quimicas': 0.008, 'objetos contundentes': 0.011, 'armas de fogo': 0.023, 'armas de fogo automaticas': 0.004}","{'Manha': 0.174, 'Tarde': 0.261, 'Noite': 0.367, 'Madrugada': 0.197}","{'Central', 'Newton'}","{129, 138, 139, 1307, 1309, 158, 159}"
78,225,0.043554165378567,145.753657957679,1428.34025772446,34.0662342222222,-118.345550666667,"{'roubo': 0.667, 'agressao leve': 0.138, 'vandalismo': 0.151, 'agressao grave': 0.036, 'crime sexual': 0.009}","{'Indefinido': 0.769, 'outros': 0.071, 'força fisica e ameacas': 0.116, 'objetos cortantes': 0.018, 'objetos contundentes': 0.009, 'explosivos e substancias quimicas': 0.004, 'armas de fogo': 0.009, 'armas de fogo automaticas': 0.004}","{'Manha': 0.222, 'Tarde': 0.396, 'Noite': 0.258, 'Madrugada': 0.124}",{'Wilshire'},"{736, 737, 738, 743, 745, 724, 725, 726, 727, 733, 734, 735}"
79,12,0.514252772501679,2875.10000126612,17742.3377624482,33.9915666666667,-118.4444,"{'roubo': 0.833, 'agressao leve': 0.083, 'vandalismo': 0.083}","{'Indefinido': 0.667, 'força fisica e ameacas': 0.083, 'outros': 0.167, 'explosivos e substancias quimicas': 0.083}","{'Manha': 0.0, 'Tarde': 0.417, 'Noite': 0.333, 'Madrugada': 0.25}",{'Pacific'},{1453}
