Comunidade,Tamanho,Densidade,Densidade Espacial,Lat,Lon,Porcentagem Crimes,Porcentagem Armas,Porcentagem Horarios,Areas,Subareas,Tamanho_normalizado,Densidade_normalizado,Densidade Espacial_normalizado,Fator escolha
30,142,0.28872737901110773,4.095145426973556,33.9761492957746,-118.37253521126777,"{'vandalismo': 0.049, 'roubo': 0.866, 'agressao leve': 0.028, 'crime sexual': 0.014, 'agressao grave': 0.035, 'homicidio': 0.007}","{'Indefinido': 0.824, 'outros': 0.056, 'força fisica e ameacas': 0.063, 'explosivos e substancias quimicas': 0.007, 'armas de fogo': 0.014, 'armas de fogo automaticas': 0.007, 'objetos contundentes': 0.014, 'objetos cortantes': 0.007, 'armas de fogo semiautomaticas': 0.007}","{'Manha': 0.254, 'Tarde': 0.401, 'Noite': 0.296, 'Madrugada': 0.049}",{'Pacific'},{1469},0.1251109139307897,0.3556344293096783,0.015152038080305153,0.18539323369499172
31,375,0.01154747761932454,0.4868474215402717,34.20923413333332,-118.42556079999984,"{'vandalismo': 0.219, 'agressao leve': 0.117, 'roubo': 0.541, 'agressao grave': 0.099, 'crime sexual': 0.008, 'golpes': 0.013, 'sequestro': 0.003}","{'Indefinido': 0.699, 'força fisica e ameacas': 0.131, 'outros': 0.051, 'objetos cortantes': 0.04, 'objetos contundentes': 0.016, 'armas de fogo semiautomaticas': 0.013, 'armas de fogo': 0.043, 'armas de fogo automaticas': 0.003, 'explosivos e substancias quimicas': 0.005}","{'Manha': 0.189, 'Tarde': 0.352, 'Noite': 0.323, 'Madrugada': 0.136}","{'Van Nuys', 'N Hollywood', 'Mission'}","{1987, 1988, 1511, 1512, 1513, 909, 1998, 1999, 1967, 1521, 1522, 1975, 916, 919, 1977, 1501, 1502, 1503}",0.3318544809228039,0.014223384797036432,0.0018013354597588038,0.008012360128397619
32,891,0.00856409508261184,0.6066550342472578,33.93964197530857,-118.27473456790075,"{'roubo': 0.355, 'agressao grave': 0.254, 'vandalismo': 0.157, 'agressao leve': 0.189, 'crime sexual': 0.035, 'sequestro': 0.004, 'homicidio': 0.007}","{'Indefinido': 0.366, 'outros': 0.098, 'força fisica e ameacas': 0.269, 'armas de fogo': 0.111, 'objetos contundentes': 0.022, 'objetos cortantes': 0.072, 'armas de fogo semiautomaticas': 0.049, 'explosivos e substancias quimicas': 0.007, 'armas de fogo automaticas': 0.006}","{'Manha': 0.194, 'Tarde': 0.323, 'Noite': 0.332, 'Madrugada': 0.15}",{'Southeast'},"{1824, 1861, 1862, 1863, 1832, 1801, 1834, 1835, 1802, 1805, 1841, 1842, 1844, 1821, 1822, 1823}",0.7897071872227152,0.010548660392685906,0.0022446236267893676,0.006396642009737637
33,425,0.020286697827796088,0.7442769544999442,34.05599176470587,-118.44007952941163,"{'vandalismo': 0.195, 'agressao grave': 0.035, 'roubo': 0.593, 'agressao leve': 0.146, 'crime sexual': 0.024, 'golpes': 0.007}","{'Indefinido': 0.713, 'explosivos e substancias quimicas': 0.005, 'objetos cortantes': 0.016, 'força fisica e ameacas': 0.167, 'armas de fogo semiautomaticas': 0.002, 'armas de fogo': 0.009, 'objetos contundentes': 0.026, 'outros': 0.061}","{'Manha': 0.198, 'Tarde': 0.369, 'Noite': 0.294, 'Madrugada': 0.139}",{'West LA'},"{833, 834, 835, 836, 837, 838, 815, 816, 817, 847, 818, 884, 854, 855, 828, 829}",0.3762200532386868,0.024987752215520218,0.0027538247317412117,0.013870788473630715
34,1103,0.03495926550390085,1.145311042788825,34.100123934723854,-118.33627135086175,"{'roubo': 0.529, 'vandalismo': 0.152, 'agressao grave': 0.11, 'crime sexual': 0.02, 'agressao leve': 0.183, 'sequestro': 0.001, 'golpes': 0.005}","{'Indefinido': 0.529, 'objetos contundentes': 0.023, 'objetos cortantes': 0.044, 'força fisica e ameacas': 0.238, 'outros': 0.102, 'armas de fogo': 0.042, 'armas de fogo semiautomaticas': 0.007, 'explosivos e substancias quimicas': 0.015, 'armas de fogo automaticas': 0.001}","{'Manha': 0.18, 'Tarde': 0.286, 'Noite': 0.297, 'Madrugada': 0.236}",{'Hollywood'},"{643, 644, 645, 646, 622, 625, 626, 627, 663, 665, 666, 635, 636}",0.9778172138420586,0.04306040694563642,0.004237650858459328,0.023649028902047873
35,28,0.16231408523363536,2.914362750460682,34.01632857142858,-118.41775714285711,"{'roubo': 0.607, 'vandalismo': 0.214, 'agressao grave': 0.071, 'agressao leve': 0.107}","{'armas de fogo': 0.071, 'Indefinido': 0.679, 'objetos contundentes': 0.036, 'força fisica e ameacas': 0.143, 'outros': 0.036, 'explosivos e substancias quimicas': 0.036}","{'Manha': 0.071, 'Tarde': 0.393, 'Noite': 0.393, 'Madrugada': 0.143}",{'Pacific'},"{1437, 1438}",0.023957409050576754,0.19992727142362782,0.010783142177062489,0.10535520680034516
36,537,0.013464676670736,0.7250943471713014,34.04647914338924,-118.21123370577276,"{'agressao grave': 0.201, 'roubo': 0.413, 'vandalismo': 0.192, 'agressao leve': 0.175, 'golpes': 0.006, 'crime sexual': 0.009, 'sequestro': 0.002, 'homicidio': 0.002}","{'objetos cortantes': 0.05, 'força fisica e ameacas': 0.194, 'armas de fogo': 0.097, 'Indefinido': 0.521, 'armas de fogo semiautomaticas': 0.017, 'outros': 0.099, 'armas de fogo automaticas': 0.004, 'objetos contundentes': 0.015, 'explosivos e substancias quimicas': 0.004}","{'Manha': 0.227, 'Tarde': 0.292, 'Noite': 0.322, 'Madrugada': 0.158}",{'Hollenbeck'},"{441, 442, 449, 451, 452, 453, 454, 455, 456, 457, 459, 461, 462, 463, 464, 465, 466, 467, 468, 471, 473}",0.47559893522626445,0.016584858076283498,0.002682849084622877,0.009633853580453187
37,847,0.08778609342270279,2.0369687356446238,34.04879657615109,-118.25730236127492,"{'roubo': 0.57, 'vandalismo': 0.171, 'agressao leve': 0.162, 'agressao grave': 0.074, 'golpes': 0.007, 'crime sexual': 0.014, 'homicidio': 0.001}","{'Indefinido': 0.641, 'objetos cortantes': 0.046, 'força fisica e ameacas': 0.207, 'outros': 0.061, 'armas de fogo semiautomaticas': 0.005, 'objetos contundentes': 0.011, 'explosivos e substancias quimicas': 0.008, 'armas de fogo': 0.021}","{'Manha': 0.21, 'Tarde': 0.318, 'Noite': 0.351, 'Madrugada': 0.122}","{'Rampart', 'Central'}","{161, 162, 131, 163, 132, 121, 141, 142, 237, 239, 182, 151, 152, 249, 122}",0.7506654835847382,0.10812884231012933,0.007536784322135304,0.05783281331613232
38,121,0.06125178067189941,1.0792247529319137,33.95720330578511,-118.39019173553712,"{'roubo': 0.603, 'agressao leve': 0.149, 'agressao grave': 0.083, 'vandalismo': 0.116, 'golpes': 0.025, 'crime sexual': 0.025}","{'objetos cortantes': 0.025, 'outros': 0.074, 'força fisica e ameacas': 0.174, 'Indefinido': 0.645, 'armas de fogo': 0.041, 'explosivos e substancias quimicas': 0.017, 'armas de fogo semiautomaticas': 0.025}","{'Manha': 0.165, 'Tarde': 0.331, 'Noite': 0.273, 'Madrugada': 0.231}",{'Pacific'},"{1476, 1477, 1479, 1485, 1487, 1488, 1495}",0.10647737355811891,0.07544570985287301,0.0039931315859806395,0.03971942071942682
39,1,0.0,0.0,34.3014,-118.514,{'agressao grave': 1.0},{'outros': 1.0},"{'Manha': 0.0, 'Tarde': 0.0, 'Noite': 1.0, 'Madrugada': 0.0}",{'Devonshire'},{1707},0.0,0.0,0.0,0.0
40,268,0.02320151543555451,0.9954673959704317,34.04786194029852,-118.4652985074627,"{'roubo': 0.608, 'agressao leve': 0.175, 'vandalismo': 0.172, 'crime sexual': 0.004, 'agressao grave': 0.03, 'golpes': 0.011}","{'outros': 0.09, 'força fisica e ameacas': 0.172, 'Indefinido': 0.709, 'objetos contundentes': 0.007, 'objetos cortantes': 0.011, 'armas de fogo': 0.007, 'armas de fogo automaticas': 0.004}","{'Manha': 0.194, 'Tarde': 0.366, 'Noite': 0.287, 'Madrugada': 0.153}",{'West LA'},"{832, 841, 842, 813, 814, 851, 852, 826, 827, 831}",0.23691215616681457,0.028578023079431216,0.0036832293652128683,0.01613062622232204
41,23,0.08494388080865715,2.048233109889093,34.27116521739132,-118.49972173913042,"{'roubo': 0.739, 'agressao leve': 0.174, 'vandalismo': 0.087}","{'Indefinido': 0.783, 'força fisica e ameacas': 0.13, 'outros': 0.087}","{'Manha': 0.217, 'Tarde': 0.261, 'Noite': 0.435, 'Madrugada': 0.087}",{'Devonshire'},"{1737, 1729, 1735}",0.019520851818988466,0.10462800125918763,0.007578462506841225,0.05610323188301443
42,29,0.05810942229880185,1.193990130023697,34.18866551724137,-118.52126896551724,"{'roubo': 0.621, 'agressao leve': 0.138, 'crime sexual': 0.034, 'vandalismo': 0.138, 'agressao grave': 0.034, 'sequestro': 0.034}","{'Indefinido': 0.724, 'força fisica e ameacas': 0.207, 'armas de fogo': 0.034, 'outros': 0.034}","{'Manha': 0.138, 'Tarde': 0.483, 'Noite': 0.138, 'Madrugada': 0.241}",{'West Valley'},"{1035, 1037}",0.02484472049689441,0.07157517000129889,0.004417763481234334,0.03799646674126661
43,374,0.023614664847508862,0.6315626944982318,34.01536844919783,-118.30969893048143,"{'roubo': 0.42, 'agressao leve': 0.184, 'vandalismo': 0.163, 'agressao grave': 0.187, 'crime sexual': 0.029, 'sequestro': 0.011, 'golpes': 0.005}","{'Indefinido': 0.436, 'outros': 0.11, 'força fisica e ameacas': 0.262, 'armas de fogo semiautomaticas': 0.029, 'armas de fogo': 0.064, 'objetos cortantes': 0.053, 'objetos contundentes': 0.035, 'armas de fogo automaticas': 0.008, 'explosivos e substancias quimicas': 0.003}","{'Manha': 0.19, 'Tarde': 0.374, 'Noite': 0.275, 'Madrugada': 0.16}","{'Southwest', '77th Street'}","{355, 356, 326, 395, 397, 336, 337, 1203, 1204, 374, 375, 376, 315, 316, 317}",0.33096716947648624,0.0290869119691626,0.002336781969721031,0.015711846969441817
44,58,0.14642125612686863,1.9526543439779025,34.212177586206884,-118.47741379310351,"{'roubo': 0.724, 'agressao grave': 0.069, 'vandalismo': 0.086, 'agressao leve': 0.121}","{'Indefinido': 0.741, 'objetos cortantes': 0.017, 'força fisica e ameacas': 0.121, 'outros': 0.086, 'armas de fogo': 0.034}","{'Manha': 0.259, 'Tarde': 0.379, 'Noite': 0.155, 'Madrugada': 0.207}",{'West Valley'},"{1008, 1018, 1019}",0.05057675244010648,0.18035158300481738,0.007224821072958079,0.09378820203888773
45,325,0.02244377795899985,0.9214139208343739,34.08027753846151,-118.26069815384622,"{'roubo': 0.609, 'crime sexual': 0.018, 'vandalismo': 0.157, 'agressao leve': 0.132, 'agressao grave': 0.077, 'homicidio': 0.003, 'golpes': 0.003}","{'Indefinido': 0.68, 'outros': 0.071, 'força fisica e ameacas': 0.182, 'explosivos e substancias quimicas': 0.009, 'objetos cortantes': 0.022, 'armas de fogo': 0.022, 'objetos contundentes': 0.009, 'armas de fogo semiautomaticas': 0.006}","{'Manha': 0.172, 'Tarde': 0.308, 'Noite': 0.351, 'Madrugada': 0.169}","{'Rampart', 'Northeast'}","{1184, 1185, 237, 238, 205, 1171, 1172, 1173, 216, 217, 218, 1144, 1181, 1183}",0.28748890860692106,0.027644694428840356,0.0034092315072003585,0.015526962968020357
46,6,0.24769562991815072,4.314862694306608,34.19325,-118.61426666666665,"{'agressao grave': 0.167, 'agressao leve': 0.5, 'roubo': 0.333}","{'objetos cortantes': 0.167, 'força fisica e ameacas': 0.5, 'Indefinido': 0.333}","{'Manha': 0.167, 'Tarde': 0.167, 'Noite': 0.333, 'Madrugada': 0.333}",{'Topanga'},"{2144, 2145}",0.004436557231588288,0.3050943567948016,0.015964991969464437,0.16052967438213303
47,531,0.013661156606888528,0.5644664438277961,34.020975706214635,-118.35059623352163,"{'roubo': 0.48, 'agressao leve': 0.169, 'vandalismo': 0.181, 'agressao grave': 0.153, 'sequestro': 0.006, 'crime sexual': 0.008, 'golpes': 0.002, 'homicidio': 0.002}","{'Indefinido': 0.557, 'força fisica e ameacas': 0.198, 'armas de fogo': 0.077, 'outros': 0.072, 'objetos contundentes': 0.023, 'objetos cortantes': 0.034, 'armas de fogo semiautomaticas': 0.028, 'explosivos e substancias quimicas': 0.008, 'armas de fogo automaticas': 0.004}","{'Manha': 0.188, 'Tarde': 0.401, 'Noite': 0.292, 'Madrugada': 0.119}","{'Southwest', 'Wilshire'}","{773, 391, 393, 782, 783, 301, 303, 311, 312, 321, 331, 333, 341, 343, 351, 353, 361, 362, 363, 373}",0.4702750665483585,0.016826868481405896,0.0020885258422321776,0.009457697161819037
48,393,0.013269654011487289,0.772320329340361,33.935559033078874,-118.24488702290094,"{'agressao grave': 0.198, 'vandalismo': 0.234, 'crime sexual': 0.015, 'roubo': 0.31, 'agressao leve': 0.214, 'golpes': 0.008, 'homicidio': 0.018, 'sequestro': 0.003}","{'objetos cortantes': 0.048, 'armas de fogo': 0.099, 'armas de fogo semiautomaticas': 0.061, 'força fisica e ameacas': 0.257, 'Indefinido': 0.379, 'outros': 0.112, 'explosivos e substancias quimicas': 0.008, 'objetos contundentes': 0.025, 'armas de fogo automaticas': 0.01}","{'Manha': 0.183, 'Tarde': 0.303, 'Noite': 0.366, 'Madrugada': 0.148}",{'Southeast'},"{1826, 1827, 1829, 1863, 1864, 1835, 1836, 1837, 1838, 1839, 1844, 1846, 1849}",0.3478260869565218,0.016344642644127678,0.0028575852186541978,0.009601113931390938
49,986,0.009026059278894123,0.5427855785248532,34.04568793103449,-118.29756247464466,"{'roubo': 0.466, 'agressao leve': 0.207, 'agressao grave': 0.127, 'vandalismo': 0.16, 'crime sexual': 0.017, 'golpes': 0.017, 'homicidio': 0.005, 'sequestro': 0.001}","{'outros': 0.069, 'armas de fogo': 0.073, 'força fisica e ameacas': 0.234, 'objetos cortantes': 0.053, 'Indefinido': 0.529, 'armas de fogo semiautomaticas': 0.017, 'objetos contundentes': 0.019, 'armas de fogo automaticas': 0.001, 'explosivos e substancias quimicas': 0.004}","{'Manha': 0.192, 'Tarde': 0.317, 'Noite': 0.324, 'Madrugada': 0.167}","{'Rampart', 'Central', 'Olympic', 'Wilshire', 'Southwest'}","{769, 2053, 2054, 2055, 2056, 2058, 779, 778, 2062, 2063, 2064, 2069, 789, 2071, 279, 281, 2074, 2073, 2076, 285, 2079, 289, 2081, 291, 2083, 292, 295, 2088, 299, 2091, 2093, 2097, 2099, 308, 309, 314, 315, 191, 319, 335, 336, 2033, 2042, 2044, 2045, 2046}",0.8740017746228926,0.011117675959789549,0.002008306640608626,0.006562991300199088
50,474,0.053938057877177974,1.4313619685122325,34.1009099156118,-118.30922869198368,"{'agressao leve': 0.16, 'vandalismo': 0.124, 'roubo': 0.563, 'agressao grave': 0.12, 'homicidio': 0.002, 'crime sexual': 0.021, 'golpes': 0.006, 'sequestro': 0.002}","{'força fisica e ameacas': 0.219, 'Indefinido': 0.544, 'outros': 0.108, 'objetos contundentes': 0.023, 'armas de fogo': 0.032, 'objetos cortantes': 0.055, 'explosivos e substancias quimicas': 0.011, 'armas de fogo semiautomaticas': 0.008}","{'Manha': 0.245, 'Tarde': 0.38, 'Noite': 0.266, 'Madrugada': 0.11}","{'Hollywood', 'Northeast'}","{1153, 669, 647, 648, 649, 1161, 1151, 659, 629, 1141, 667, 668, 637, 638, 639}",0.41969831410825204,0.06643717162162381,0.005296039283671071,0.03586660545264744
51,6,0.36424040057053203,4.855540177516142,34.27578333333333,-118.49056666666667,"{'roubo': 0.333, 'agressao leve': 0.667}","{'força fisica e ameacas': 0.833, 'Indefinido': 0.167}","{'Manha': 0.0, 'Tarde': 0.667, 'Noite': 0.167, 'Madrugada': 0.167}",{'Devonshire'},{1717},0.004436557231588288,0.4486461499844334,0.01796549865740612,0.23330582432091976
52,315,0.022954968121804847,0.3896279711319286,34.16914507936507,-118.59269714285705,"{'agressao grave': 0.098, 'roubo': 0.619, 'agressao leve': 0.143, 'golpes': 0.003, 'vandalismo': 0.114, 'crime sexual': 0.022}","{'força fisica e ameacas': 0.159, 'Indefinido': 0.66, 'outros': 0.086, 'objetos cortantes': 0.035, 'armas de fogo': 0.025, 'explosivos e substancias quimicas': 0.006, 'armas de fogo semiautomaticas': 0.019, 'armas de fogo automaticas': 0.006, 'objetos contundentes': 0.003}","{'Manha': 0.181, 'Tarde': 0.308, 'Noite': 0.34, 'Madrugada': 0.171}","{'West Valley', 'Topanga'}","{2177, 1061, 2183, 2185, 2187, 2189, 1041, 2169, 2173, 2175}",0.2786157941437445,0.028274343139123848,0.001441623493235993,0.01485798331617992
53,1071,0.007124613337325166,0.5290258871821889,34.002134173669496,-118.27820616246478,"{'agressao leve': 0.221, 'roubo': 0.4, 'agressao grave': 0.212, 'sequestro': 0.003, 'vandalismo': 0.139, 'golpes': 0.007, 'crime sexual': 0.013, 'homicidio': 0.005}","{'força fisica e ameacas': 0.268, 'armas de fogo automaticas': 0.01, 'objetos contundentes': 0.034, 'Indefinido': 0.393, 'objetos cortantes': 0.069, 'outros': 0.093, 'armas de fogo semiautomaticas': 0.052, 'armas de fogo': 0.069, 'explosivos e substancias quimicas': 0.011}","{'Manha': 0.198, 'Tarde': 0.323, 'Noite': 0.335, 'Madrugada': 0.144}","{'Southwest', 'Newton', '77th Street'}","{395, 396, 397, 398, 399, 1204, 1205, 1207, 1208, 1209, 1341, 1342, 1343, 1344, 1215, 1218, 1219, 1351, 1352, 1353, 1354, 1361, 1362, 1363, 1371, 1372, 1373, 1381, 359, 1383, 1385, 1395, 376, 377, 378, 379}",0.9494232475598935,0.008775606272428639,0.001957395782639078,0.005366501027533858
54,76,0.03514031635120727,1.3336841701805748,34.09087236842104,-118.20869473684209,"{'agressao leve': 0.276, 'vandalismo': 0.237, 'crime sexual': 0.013, 'roubo': 0.368, 'agressao grave': 0.092, 'golpes': 0.013}","{'força fisica e ameacas': 0.263, 'Indefinido': 0.539, 'objetos cortantes': 0.039, 'outros': 0.092, 'armas de fogo': 0.066}","{'Manha': 0.211, 'Tarde': 0.395, 'Noite': 0.237, 'Madrugada': 0.158}","{'Hollenbeck', 'Northeast'}","{1189, 1158, 401, 402, 1179, 1148, 413, 414}",0.06654835847382432,0.04328341286554045,0.00493463142983194,0.024109022147686197
55,148,0.03100111747340588,1.0824653556074744,34.10918513513511,-118.19386216216222,"{'vandalismo': 0.216, 'roubo': 0.486, 'agressao grave': 0.115, 'agressao leve': 0.169, 'golpes': 0.007, 'homicidio': 0.007}","{'Indefinido': 0.581, 'armas de fogo': 0.068, 'objetos cortantes': 0.047, 'outros': 0.074, 'força fisica e ameacas': 0.182, 'objetos contundentes': 0.02, 'armas de fogo semiautomaticas': 0.014, 'explosivos e substancias quimicas': 0.014}","{'Manha': 0.176, 'Tarde': 0.351, 'Noite': 0.351, 'Madrugada': 0.122}","{'Hollenbeck', 'Northeast'}","{1137, 1138, 1139, 404, 1169, 406, 1148, 1149, 1118}",0.13043478260869568,0.0381850337795393,0.004005121815880612,0.021095077797709957
56,82,0.07893601393727008,1.5152721704893517,34.273354878048806,-118.42908414634144,"{'roubo': 0.5, 'vandalismo': 0.134, 'sequestro': 0.012, 'agressao grave': 0.183, 'agressao leve': 0.159, 'golpes': 0.012}","{'Indefinido': 0.524, 'objetos contundentes': 0.085, 'força fisica e ameacas': 0.207, 'objetos cortantes': 0.049, 'outros': 0.061, 'armas de fogo': 0.073}","{'Manha': 0.305, 'Tarde': 0.39, 'Noite': 0.244, 'Madrugada': 0.061}","{'Mission', 'Foothill'}","{1611, 1612, 1621, 1622, 1944}",0.07187222715173026,0.09722792609661683,0.005606507030996718,0.051417216563806774
57,45,0.2576690800697951,3.201262104577099,34.11469333333333,-118.18272888888883,"{'roubo': 0.822, 'agressao leve': 0.067, 'agressao grave': 0.067, 'crime sexual': 0.022, 'vandalismo': 0.022}","{'Indefinido': 0.8, 'força fisica e ameacas': 0.111, 'outros': 0.067, 'objetos cortantes': 0.022}","{'Manha': 0.089, 'Tarde': 0.422, 'Noite': 0.4, 'Madrugada': 0.089}","{'Hollenbeck', 'Northeast'}","{1127, 1128, 1129, 1138, 1139, 404, 405}",0.03904170363797693,0.3173789633502198,0.011844669787328468,0.16461181656877413
58,546,0.055448455923581816,1.665712138584291,34.05226758241756,-118.24552820512814,"{'agressao leve': 0.179, 'roubo': 0.425, 'vandalismo': 0.293, 'agressao grave': 0.075, 'crime sexual': 0.02, 'sequestro': 0.004, 'golpes': 0.004}","{'força fisica e ameacas': 0.194, 'Indefinido': 0.667, 'objetos cortantes': 0.033, 'outros': 0.07, 'objetos contundentes': 0.016, 'armas de fogo': 0.009, 'explosivos e substancias quimicas': 0.011}","{'Manha': 0.267, 'Tarde': 0.256, 'Noite': 0.355, 'Madrugada': 0.121}",{'Central'},"{128, 129, 132, 133, 134, 135, 138, 139, 142, 112, 122, 123, 124, 127}",0.48358473824312337,0.06829757554002955,0.006163134912966472,0.03723035522649801
59,372,0.02605244066307268,0.9984468705033759,34.045299731182844,-118.34494623655908,"{'agressao leve': 0.18, 'roubo': 0.446, 'crime sexual': 0.054, 'golpes': 0.011, 'vandalismo': 0.142, 'agressao grave': 0.164, 'sequestro': 0.003}","{'força fisica e ameacas': 0.207, 'Indefinido': 0.556, 'armas de fogo': 0.056, 'objetos contundentes': 0.03, 'armas de fogo semiautomaticas': 0.005, 'outros': 0.078, 'objetos cortantes': 0.048, 'explosivos e substancias quimicas': 0.016, 'armas de fogo automaticas': 0.003}","{'Manha': 0.253, 'Tarde': 0.317, 'Noite': 0.315, 'Madrugada': 0.116}",{'Wilshire'},"{773, 774, 775, 776, 745, 777, 783, 784, 785, 753, 755, 787, 764, 765}",0.32919254658385094,0.032089595725453064,0.0036942534209851276,0.017891924573219097
60,233,0.052494059361358064,1.2148144484508403,34.0388175965665,-118.37948497854057,"{'roubo': 0.601, 'vandalismo': 0.159, 'agressao grave': 0.094, 'golpes': 0.009, 'agressao leve': 0.129, 'crime sexual': 0.004, 'homicidio': 0.004}","{'Indefinido': 0.665, 'armas de fogo': 0.021, 'objetos cortantes': 0.021, 'outros': 0.09, 'objetos contundentes': 0.021, 'força fisica e ameacas': 0.159, 'explosivos e substancias quimicas': 0.009, 'armas de fogo semiautomaticas': 0.009, 'armas de fogo automaticas': 0.004}","{'Manha': 0.193, 'Tarde': 0.339, 'Noite': 0.361, 'Madrugada': 0.107}","{'West LA', 'Wilshire'}","{768, 898, 899, 772, 782, 889, 762, 859}",0.20585625554569656,0.06465855405561224,0.004494813459417322,0.034576683757514784
61,18,0.11277365600695394,2.314256395906086,34.299327777777776,-118.42181666666664,"{'roubo': 0.333, 'vandalismo': 0.333, 'agressao grave': 0.222, 'agressao leve': 0.111}","{'Indefinido': 0.611, 'armas de fogo': 0.111, 'força fisica e ameacas': 0.222, 'armas de fogo semiautomaticas': 0.056}","{'Manha': 0.111, 'Tarde': 0.667, 'Noite': 0.111, 'Madrugada': 0.111}",{'Mission'},"{1907, 1918}",0.015084294587400179,0.13890679481995402,0.008562748665136772,0.07373477174254539
62,234,0.032582817369604035,0.9871728240602122,34.15442692307692,-118.45713888888898,"{'roubo': 0.684, 'vandalismo': 0.141, 'agressao leve': 0.115, 'agressao grave': 0.038, 'crime sexual': 0.009, 'golpes': 0.013}","{'Indefinido': 0.765, 'força fisica e ameacas': 0.09, 'outros': 0.077, 'armas de fogo semiautomaticas': 0.009, 'explosivos e substancias quimicas': 0.009, 'objetos contundentes': 0.009, 'objetos cortantes': 0.009, 'armas de fogo': 0.034}","{'Manha': 0.154, 'Tarde': 0.282, 'Noite': 0.338, 'Madrugada': 0.226}","{'West Valley', 'Van Nuys'}","{1089, 961, 963, 964, 971, 974, 981, 1079, 984, 985, 991}",0.2067435669920142,0.04013326238830581,0.0036525394491440373,0.021892900918724922
63,123,0.03686007972360945,0.94794271531803,34.150721138211374,-118.36585934959352,"{'agressao leve': 0.089, 'vandalismo': 0.163, 'roubo': 0.602, 'agressao grave': 0.106, 'crime sexual': 0.016, 'golpes': 0.024}","{'força fisica e ameacas': 0.122, 'Indefinido': 0.756, 'outros': 0.049, 'armas de fogo': 0.041, 'objetos cortantes': 0.008, 'objetos contundentes': 0.008, 'armas de fogo automaticas': 0.008, 'explosivos e substancias quimicas': 0.008}","{'Manha': 0.138, 'Tarde': 0.382, 'Noite': 0.317, 'Madrugada': 0.163}",{'N Hollywood'},"{1569, 1586, 1555, 1557, 1559, 1563, 1565, 1566, 1567}",0.10825199645075423,0.04540169852167286,0.0035073880467931446,0.024454543284233004
64,369,0.01393993674068693,0.6952819433479087,34.02597886178864,-118.33011327913272,"{'vandalismo': 0.252, 'roubo': 0.401, 'agressao leve': 0.168, 'agressao grave': 0.157, 'golpes': 0.003, 'crime sexual': 0.014, 'homicidio': 0.003, 'sequestro': 0.003}","{'Indefinido': 0.55, 'força fisica e ameacas': 0.214, 'outros': 0.068, 'armas de fogo': 0.081, 'objetos contundentes': 0.027, 'armas de fogo semiautomaticas': 0.024, 'objetos cortantes': 0.033, 'armas de fogo automaticas': 0.003}","{'Manha': 0.211, 'Tarde': 0.344, 'Noite': 0.312, 'Madrugada': 0.133}","{'Southwest', 'Wilshire'}","{788, 789, 305, 307, 313, 314, 331, 332, 333, 334, 335, 336, 353, 354, 355, 363, 373, 374, 375}",0.326530612244898,0.017170250581592716,0.002572543190472662,0.00987139688603269
65,1,0.0,0.0,34.2751,-118.4958,{'vandalismo': 1.0},{'Indefinido': 1.0},"{'Manha': 1.0, 'Tarde': 0.0, 'Noite': 0.0, 'Madrugada': 0.0}",{'Devonshire'},{1737},0.0,0.0,0.0,0.0
66,299,0.292868281887834,6.997318139022353,34.056598996655424,-118.23791304347816,"{'vandalismo': 0.348, 'roubo': 0.328, 'agressao leve': 0.237, 'agressao grave': 0.067, 'crime sexual': 0.013, 'golpes': 0.003, 'homicidio': 0.003}","{'Indefinido': 0.632, 'força fisica e ameacas': 0.231, 'explosivos e substancias quimicas': 0.003, 'outros': 0.07, 'armas de fogo': 0.017, 'objetos contundentes': 0.013, 'objetos cortantes': 0.03, 'armas de fogo semiautomaticas': 0.003}","{'Manha': 0.395, 'Tarde': 0.244, 'Noite': 0.231, 'Madrugada': 0.13}",{'Central'},"{111, 119}",0.26441881100266196,0.3607349072637787,0.02589007711524217,0.19331249218951044
67,350,0.017302227530103347,0.7398703455805961,34.191286571428655,-118.39231114285717,"{'roubo': 0.509, 'agressao grave': 0.114, 'vandalismo': 0.177, 'agressao leve': 0.177, 'golpes': 0.006, 'crime sexual': 0.014, 'homicidio': 0.003}","{'objetos contundentes': 0.034, 'armas de fogo': 0.049, 'explosivos e substancias quimicas': 0.003, 'outros': 0.046, 'força fisica e ameacas': 0.223, 'Indefinido': 0.597, 'objetos cortantes': 0.037, 'armas de fogo semiautomaticas': 0.011}","{'Manha': 0.177, 'Tarde': 0.343, 'Noite': 0.331, 'Madrugada': 0.149}",{'N Hollywood'},"{1504, 1512, 1513, 1514, 1515, 1516, 1517, 1523, 1524, 1525, 1526, 1532, 1503}",0.3096716947648625,0.021311687982377953,0.002737520278739082,0.012024604130558517
